,Unnamed: 0,CASE_NUMBER,CASE_STATUS,CASE_RECEIVED_DATE,DECISION_DATE,EMPLOYER_NAME,PREVAILING_WAGE_SUBMITTED,PREVAILING_WAGE_SUBMITTED_UNIT,PAID_WAGE_SUBMITTED,PAID_WAGE_SUBMITTED_UNIT,JOB_TITLE,WORK_CITY,EDUCATION_LEVEL_REQUIRED,COLLEGE_MAJOR_REQUIRED,EXPERIENCE_REQUIRED_Y_N,EXPERIENCE_REQUIRED_NUM_MONTHS,COUNTRY_OF_CITIZENSHIP,PREVAILING_WAGE_SOC_CODE,PREVAILING_WAGE_SOC_TITLE,WORK_STATE,WORK_STATE_ABBREVIATION,WORK_POSTAL_CODE,FULL_TIME_POSITION_Y_N,VISA_CLASS,PREVAILING_WAGE_PER_YEAR,PAID_WAGE_PER_YEAR,JOB_TITLE_SUBGROUP,order,QOL_Poor,QOL_Average,QOL_High,QOL
4615,4630,I-200-14048-259287,certified,2/19/2014,2/25/2014,NEW PENN FINANCIAL LLC,48422.0,year,50687.0,year,DATA ANALYST,HOUSTON,,,,,,15-2031,Operations Research Analysts,Texas,TX,,y,H-1B,48422.0,50687.0,data analyst,142726,Poor,,,Poor
4616,4631,I-200-14072-966184,certified,3/13/2014,3/19/2014,NEW PENN FINANCIAL LLC,48422.0,year,50687.0,year,DATA ANALYST,HOUSTON,,,,,,15-2031,Operations Research Analysts,Texas,TX,,y,H-1B,48422.0,50687.0,data analyst,142727,Poor,,,Poor
4617,4632,I-200-14064-092448,certified,3/5/2014,3/11/2014,NEW PENN FINANCIAL LLC,48422.0,year,50000.0,year,DATA ANALYST II,HOUSTON,,,,,,15-2031,Operations Research Analysts,Texas,TX,,y,H-1B,48422.0,50000.0,data analyst,142728,Poor,,,Poor
4618,4633,I-200-14072-831611,certified,3/13/2014,3/19/2014,NEW PENN FINANCIAL LLC,48422.0,year,50000.0,year,DATA ANALYST II,HOUSTON,,,,,,15-2031,Operations Research Analysts,Texas,TX,,y,H-1B,48422.0,50000.0,data analyst,142729,Poor,,,Poor
4619,4634,I-200-14086-185481,certified,3/27/2014,4/2/2014,GTS GEOTECH LP,48422.0,year,50000.0,year,DATA ANALYST,HOUSTON,,,,,,15-2031,Operations Research Analysts,Texas,TX,,y,H-1B,48422.0,50000.0,data analyst,142730,Poor,,,Poor
4620,4635,I-200-14093-547513,certified,4/3/2014,4/9/2014,GTS GEOTECH LP,48422.0,year,50000.0,year,DATA ANALYST,HOUSTON,,,,,,15-2031,Operations Research Analysts,Texas,TX,,y,H-1B,48422.0,50000.0,data analyst,142731,Poor,,,Poor
4621,4636,I-200-14062-687569,certified,4/2/2014,4/9/2014,DICENTRAL CORPORATION,48422.0,year,48422.0,year,OPERATIONS DATA ANALYST,HOUSTON,,,,,,15-2031,Operations Research Analysts,Texas,TX,,y,H-1B,48422.0,48422.0,data analyst,142736,Poor,,,Poor
4622,4637,I-200-13113-458672,certified,4/23/2013,4/29/2013,THE UNIVERSITY OF CHICAGO BOOTH SCHOOL OF BUSINESS,48402.0,year,48402.0,year,SENIOR MARKET DATA ANALYST,CHICAGO,,,,,,13-2051,Financial Analysts,Illinois,IL,,y,H-1B,48402.0,48402.0,data analyst,142752,Poor,,,Poor
4623,4638,I-200-15069-746598,certified,3/10/2015,3/16/2015,NORIDIAN MUTUAL INSURANCE COMPANY,48381.0,year,54765.0,year,HEALTH CARE DATA ANALYST I,FARGO,,,,,,15-2041,STATISTICIANS,North Dakota,ND,58121,y,H-1B,48381.0,54765.0,data analyst,142784,Poor,,,Poor
4624,4639,I-200-14111-499051,certified,4/22/2014,4/28/2014,WASHINGTON UNIVERSITY IN ST LOUIS,48381.0,year,53546.0,year,STATISTICAL DATA ANALYST,ST. LOUIS,,,,,,15-2041,Statisticians,Missouri,MO,,y,H-1B,48381.0,53546.0,data analyst,142786,Poor,,,Poor
4625,4640,I-200-14070-113254,certified,3/12/2014,3/18/2014,TEXTRON INC,48381.0,year,52000.0,year,DATA ANALYST - WARRANTY ENGINEERING AND SUPPLIER R,CHARLOTTE,,,,,,15-2031,Operations Research Analysts,North Carolina,NC,,y,H-1B,48381.0,52000.0,data analyst,142787,Poor,,,Poor
4626,4641,I-200-13309-291967,certified,11/5/2013,11/12/2013,WASHINGTON UNIVERSITY IN ST LOUIS,48381.0,year,48381.0,year,STATISTICAL DATA ANALYST,SAINT LOUIS,,,,,,15-2041,Statisticians,Missouri,MO,,y,H-1B,48381.0,48381.0,data analyst,142792,Poor,,,Poor
4627,4642,I-200-13319-794871,certified,11/25/2013,12/2/2013,WASHINGTON UNIVERSITY IN ST LOUIS,48381.0,year,48381.0,year,STATISTICAL DATA ANALYST,ST LOUIS,,,,,,15-2041,Statisticians,Missouri,MO,,y,H-1B,48381.0,48381.0,data analyst,142793,Poor,,,Poor
4628,4643,I-200-14028-533711,certified,2/4/2014,2/10/2014,SCOR GLOBAL LIFE AMERICAS REINSURANCE COMPANY,48381.0,year,48381.0,year,DATA ANALYST,CHARLOTTE,,,,,,15-2031,Operations Research Analysts,North Carolina,NC,,y,H-1B,48381.0,48381.0,data analyst,142794,Poor,,,Poor
4629,4644,I-200-15054-377700,certified,2/23/2015,2/27/2015,TEK SERVICES LLC,48360.0,year,51958.0,year,DATA ANALYST,OMAHA,,,,,,15-2041,STATISTICIANS,Nebraska,NE,68106,y,H-1B,48360.0,51958.0,data analyst,142833,Poor,,,Poor
4630,4645,I-200-14024-926408,certified-withdrawn,3/3/2014,1/28/2015,NWP SERVICES CORPORATION,48318.0,year,48318.0,year,UTILITY SMART DATA ANALYST,ANN ARBOR,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Michigan,MI,48104,y,H-1B,48318.0,48318.0,data analyst,142871,Poor,,,Poor
4631,4646,I-200-13081-182003,certified,3/22/2013,3/28/2013,ASSET INTERNATIONAL INC,48298.0,year,55000.0,year,DATA ANALYST,NEW YORK,,,,,,19-3022,Survey Researchers,New York,NY,,y,H-1B,48298.0,55000.0,data analyst,142891,Poor,,,Poor
4632,4647,I-200-14210-242875,withdrawn,7/29/2014,7/30/2014,EXPLORYS INC,48214.0,year,85000.0,year,DATA SCIENTIST - ANALYTICS,CLEVELAND,,,,,,15-2031,Operations Research Analysts,Ohio,OH,,y,H-1B,48214.0,85000.0,data scientist,142968,Poor,,,Poor
4633,4648,I-200-14211-241336,certified,7/30/2014,8/5/2014,EXPLORYS INC,48214.0,year,85000.0,year,DATA SCIENTIST - ANALYTICS,CLEVELAND,,,,,,15-2031,Operations Research Analysts,Ohio,OH,,y,H-1B,48214.0,85000.0,data scientist,142969,Poor,,,Poor
4634,4649,I-200-14058-028517,certified,2/27/2014,3/5/2014,THRIVENT FINANCIAL FOR LUTHERANS,48200.0,year,50000.0,year,DATA ANALYST,MINNEAPOLIS,,,,,,15-2041,Statisticians,Minnesota,MN,,y,H-1B,48200.0,50000.0,data analyst,142982,Poor,,,Poor
4635,4650,I-200-11270-794535,certified,9/27/2011,10/3/2011,APPLET SYSTEMS LLC,48131.0,year,48131.0,year,BUSINESS DATA ANALYST,RICHMOND,,,,,,15-1121,Computer Systems Analysts,Virginia,VA,,y,H-1B,48131.0,48131.0,data analyst,143108,Poor,,,Poor
4636,4651,I-200-14274-304740,certified,10/1/2014,10/7/2014,SREE INFOTECH LLC,48110.0,year,60100.0,year,PROGRAMMER DATA ANALYST,FARMERS BRANCH,,,,,,15-1131,COMPUTER PROGRAMMERS,Texas,TX,75234,y,H-1B,48110.0,60100.0,data analyst,143132,Poor,,,Poor
4637,4652,I-200-14279-014280,certified,10/6/2014,10/10/2014,PVR AMERICA INC,48110.0,year,60000.0,year,BUSINESS DATA ANALYST,IRVING,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Texas,TX,75038,y,H-1B,48110.0,60000.0,data analyst,143137,Poor,,,Poor
4638,4653,I-200-15064-089986,certified,3/5/2015,3/11/2015,HANUSOFT INC,48110.0,year,60000.0,year,DATA ANALYST,PLANO,,,,,,15-1131,COMPUTER PROGRAMMERS,Texas,TX,75024,y,H-1B,48110.0,60000.0,data analyst,143138,Poor,,,Poor
4639,4654,I-200-15065-529389,certified,3/6/2015,3/12/2015,ULAB INC,48110.0,year,60000.0,year,DATA ANALYST,PLANO,,,,,,15-1131,COMPUTER PROGRAMMERS,Texas,TX,75024,y,H-1B,48110.0,60000.0,data analyst,143139,Poor,,,Poor
4640,4655,I-200-15078-871101,certified,3/19/2015,3/25/2015,ULAB INC,48110.0,year,60000.0,year,DATA ANALYST,PLANO,,,,,,15-1131,COMPUTER PROGRAMMERS,Texas,TX,75024,y,H-1B,48110.0,60000.0,data analyst,143140,Poor,,,Poor
4641,4656,I-200-15082-191314,certified,3/23/2015,3/27/2015,ULAB INC,48110.0,year,60000.0,year,DATA ANALYST,PLANO,,,,,,15-1131,COMPUTER PROGRAMMERS,Texas,TX,75024,y,H-1B,48110.0,60000.0,data analyst,143141,Poor,,,Poor
4642,4657,I-200-14211-681820,certified,7/30/2014,8/5/2014,SIRI INFOSOLUTIONS INC,48090.0,year,72000.0,year,DATA ANALYST,HOUSTON,,,,,,15-1141,Database Administrators,Texas,TX,,y,H-1B,48090.0,72000.0,data analyst,143187,Poor,,,Poor
4643,4658,I-200-13165-484389,certified-withdrawn,6/14/2013,2/13/2015,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,48069.0,year,72000.0,year,DATA ANALYST SENIOR,PHILADELPHIA,,,,,,19-1021,BIOCHEMISTS AND BIOPHYSICISTS,Pennsylvania,PA,19104,y,H-1B,48069.0,72000.0,data analyst,143209,Poor,,,Poor
4644,4659,I-200-12270-242326,certified,9/26/2012,10/2/2012,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,48069.0,year,72000.0,year,DATA ANALYST SENIOR,PHILADELPHIA,,,,,,19-1021,Biochemists and Biophysicists,Pennsylvania,PA,,y,H-1B,48069.0,72000.0,data analyst,143210,Poor,,,Poor
4645,4660,I-200-15064-137750,certified,3/9/2015,3/13/2015,SANTANDER CONSUMER USA INC,48069.0,year,50000.0,year,DATA ANALYST,NORTH RICHLAND HILLS,,,,,,13-2051,FINANCIAL ANALYSTS,Texas,TX,76180,y,H-1B,48069.0,50000.0,data analyst,143214,Poor,,,Poor
4646,4661,I-200-14289-261793,certified,10/16/2014,10/22/2014,FINO CONSULTING LLC,48048.0,year,82000.0,year,DATA SCIENTIST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10018,y,H-1B,48048.0,82000.0,data scientist,143244,Poor,,,Poor
4647,4662,I-200-15072-803449,certified,3/13/2015,3/19/2015,PTS AMERICA INC,48048.0,year,60000.0,year,ASP.NET DEVELOPER/DATA ANALYST,NEW YORK,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",New York,NY,10001,y,H-1B,48048.0,60000.0,data analyst,143307,Poor,,,Poor
4648,4663,I-200-15079-820567,certified,3/20/2015,3/26/2015,ALPHAPRIMETECH INC,48048.0,year,60000.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10001,y,H-1B,48048.0,60000.0,data analyst,143308,Poor,,,Poor
4649,4664,I-200-14209-817045,certified,7/28/2014,8/1/2014,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT T,48048.0,year,55008.0,year,DATA ANALYST,TYLER,,,,,,15-1052,"Computer Systems Analysts, Non R&D",Texas,TX,,y,H-1B,48048.0,55008.0,data analyst,143312,Poor,,,Poor
4650,4665,I-200-15040-994975,certified,2/9/2015,2/14/2015,MEDIA PLANNING GROUP USA LLC,48048.0,year,55000.0,year,DATA ANALYST/BUSINESS ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10013,y,H-1B,48048.0,55000.0,data analyst,143315,Poor,,,Poor
4651,4666,I-200-15048-543699,certified,2/26/2015,3/4/2015,M&C SAATCHI MOBILE LLP,48048.0,year,50000.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10001,y,H-1B,48048.0,50000.0,data analyst,143326,Poor,,,Poor
4652,4667,I-200-15062-349336,certified,3/3/2015,3/9/2015,INTENT MEDIA INC,48048.0,year,50000.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10014,y,H-1B,48048.0,50000.0,data analyst,143327,Poor,,,Poor
4653,4668,I-200-15076-251770,certified,3/17/2015,3/23/2015,STRATEGIC FUNDING SOURCE INC,48048.0,year,50000.0,year,STATISTICAL DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10036,y,H-1B,48048.0,50000.0,data analyst,143328,Poor,,,Poor
4654,4669,I-200-15079-758265,certified,3/24/2015,3/30/2015,KEYINSITE INC,48048.0,year,48050.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10038,y,H-1B,48048.0,48050.0,data analyst,143331,Poor,,,Poor
4655,4670,I-200-15065-805893,certified,3/6/2015,3/12/2015,FACTORY 798 MEDIA INC,48048.0,year,48048.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10017,y,H-1B,48048.0,48048.0,data analyst,143333,Poor,,,Poor
4656,4671,I-200-15072-810216,certified,3/13/2015,3/19/2015,FACTORY 798 MEDIA INC,48048.0,year,48048.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10017,y,H-1B,48048.0,48048.0,data analyst,143334,Poor,,,Poor
4657,4672,I-200-15076-799377,certified,3/18/2015,3/24/2015,ELTMAN ELTMAN & COOPER PC,48048.0,year,48048.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",New York,NY,10005,y,H-1B,48048.0,48048.0,data analyst,143335,Poor,,,Poor
4658,4673,I-200-15069-394191,certified,3/10/2015,3/16/2015,NEO TECH SOLUTIONS INC,48006.0,year,48100.0,year,CLINICAL DATA ANALYST,SOUTH PLAINFIELD,,,,,,29-2011,MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS,New Jersey,NJ,07080,y,H-1B,48006.0,48100.0,data analyst,143404,Poor,,,Poor
4659,4674,I-200-15069-594315,withdrawn,3/10/2015,3/10/2015,NEO TECH SOLUTIONS INC,48006.0,year,48100.0,year,CLINICAL DATA ANALYST,SOUTH PLAINFIELD,,,,,,29-2011,MEDICAL AND CLINICAL LABORATORY TECHNOLOGISTS,New Jersey,NJ,07080,y,H-1B,48006.0,48100.0,data analyst,143405,Poor,,,Poor
4660,4675,I-200-13324-404321,certified,11/21/2013,11/27/2013,WORLDQUANT LLC,47986.0,year,130000.0,year,DATA ANALYST,OLD GREENWICH,,,,,,15-1141,Database Administrators,Connecticut,CT,,y,H-1B,47986.0,130000.0,data analyst,143435,Poor,,,Poor
4661,4676,I-200-15080-785354,certified,3/21/2015,3/26/2015,VASTIKA INC,47923.0,year,65000.0,year,DATA ANALYST,DAYTON,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Ohio,OH,45402,y,H-1B,47923.0,65000.0,data analyst,143491,Poor,,,Poor
4662,4677,I-200-14279-830815,certified,10/6/2014,10/10/2014,PVR AMERICA INC,47923.0,year,60000.0,year,BUSINESS DATA ANALYST,FAIRBORN,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Ohio,OH,45324,y,H-1B,47923.0,60000.0,data analyst,143493,Poor,,,Poor
4663,4678,I-200-13361-320239,certified,2/24/2014,2/28/2014,CSC COVANSYS CORPORATION,47923.0,year,47923.0,year,ASSOCIATE PROFESSIONAL: DATA ANALYST,SOUTHBOROUGH,,,,,,15-1199,"Computer Occupations, All Other",Massachusetts,MA,,y,H-1B,47923.0,47923.0,data analyst,143499,Poor,,,Poor
4664,4679,I-200-14225-106300,certified,8/13/2014,8/19/2014,TRAX HOLDINGS INC,47902.0,year,70000.0,year,DATA ANALYST,SCOTTSDALE,,,,,,15-1141,Database Administrators,Arizona,AZ,,y,H-1B,47902.0,70000.0,data analyst,143514,Poor,,,Poor
4665,4680,I-200-15071-180875,certified,3/12/2015,3/18/2015,AMERICAN HEALTHWAYS SERVICES LLC,47902.0,year,50000.0,year,DATA ANALYST,CHANDLER,,,,,,15-1141,DATABASE ADMINISTRATORS,Arizona,AZ,85286,y,H-1B,47902.0,50000.0,data analyst,143520,Poor,,,Poor
4666,4681,I-200-14113-190042,certified,4/23/2014,4/29/2014,SCM DATA INC,47882.0,year,60000.0,year,BUSINESS DATA ANALYST,ERIE,,,,,,13-1111,Management Analysts,Pennsylvania,PA,,y,H-1B,47882.0,60000.0,data analyst,143549,Poor,,,Poor
4667,4682,I-200-14251-466667,certified,9/9/2014,9/15/2014,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL,47882.0,year,49000.0,year,HEALTH DATA ANALYST,QUINCY,,,,,,43-9111,Statistical Assistants,Massachusetts,MA,,y,H-1B,47882.0,49000.0,data analyst,143561,Poor,,,Poor
4668,4683,I-200-14069-033821,certified,3/10/2014,3/14/2014,LB MARKETING INC,23.01,hour,27.0,hour,MANAGEMENT DATA ANALYST,ALPHARETTA,,,,,,13-1111,Management Analysts,Georgia,GA,,n,H-1B,47860.8,56160.0,data analyst,143647,Poor,,,Poor
4669,4684,I-200-14044-529943,withdrawn,3/10/2014,3/10/2014,LB MARKETING INC,23.01,hour,27.0,hour,MANAGEMENT DATA ANALYST,ALPHARETTA,,,,,,13-1111,Management Analysts,Georgia,GA,,y,H-1B,47860.8,56160.0,data analyst,143648,Poor,,,Poor
4670,4685,I-200-13136-439312,certified,5/16/2013,5/22/2013,UNIVERSITY OF NORTH TEXAS,919.59,week,961.53,week,DATA ANALYST III,DENTON,,,,,,15-1111,Computer and Information Research Scientists,Texas,TX,,y,H-1B,47818.68,49999.56,data analyst,143708,Poor,,,Poor
4671,4686,I-200-14086-087792,certified,3/27/2014,4/2/2014,TATA CONSULTANCY SERVICES LTD,47757.0,year,66100.0,year,STATISTICAL DATA ANALYST,REDMOND,,,,,,43-9111,Statistical Assistants,Washington,WA,,y,H-1B,47757.0,66100.0,data analyst,143802,Poor,,,Poor
4672,4687,I-200-13071-906919,certified,3/13/2013,3/19/2013,THE NIELSEN COMPANY (US) LLC,47715.0,year,60000.0,year,DATA ANALYST,SCHAUMBURG,,,,,,13-1161,Market Research Analysts and Marketing Specialists,Illinois,IL,,y,H-1B,47715.0,60000.0,data analyst,143847,Poor,,,Poor
4673,4688,I-200-14051-342184,certified,3/4/2014,3/10/2014,COSTQUEST ASSOCIATES INC,47694.0,year,47694.0,year,GIS DATA ANALYST,CINCINNATI,,,,,,19-3092,Geographers,Ohio,OH,,y,H-1B,47694.0,47694.0,data analyst,143867,Poor,,,Poor
4674,4689,I-200-12341-272714,certified-withdrawn,12/11/2012,6/7/2013,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,47694.0,year,47694.0,year,PROJECT ASSOCIATE (DATA ANALYST),BLACKSBURG,,,,,,15-2041,Statisticians,Virginia,VA,,y,H-1B,47694.0,47694.0,data analyst,143868,Poor,,,Poor
4675,4690,I-200-11017-786485,denied,10/18/2011,10/19/2011,5TH STREET INVESTMENT COMPANY LLC,22.91,hour,22.91,hour,DATA ANALYST,BEVERLY HILLS,,,,,,15-1799,"Computer Occupations, All Other*",California,CA,,n,H-1B,47652.8,47652.8,data analyst,143914,Poor,,,Poor
4676,4691,I-200-11292-850852,certified,10/19/2011,10/25/2011,5TH STREET INVESTMENT COMPANY LLC,22.91,hour,22.91,hour,DATA ANALYST,BEVERLY HILLS,,,,,,15-1799,"Computer Occupations, All Other*",California,CA,,n,H-1B,47652.8,47652.8,data analyst,143915,Poor,,,Poor
4677,4692,I-200-14080-025079,certified,3/21/2014,3/27/2014,SAGE IT INC,47528.0,year,60000.0,year,DATA SCIENTIST,FRISCO,,,,,,15-2041,Statisticians,Texas,TX,,y,H-1B,47528.0,60000.0,data scientist,144075,Poor,,,Poor
4678,4693,I-200-14082-687569,certified-withdrawn,3/23/2014,10/21/2014,SAGE IT INC,47528.0,year,60000.0,year,CLINICAL DATA ANALYST,FRISCO,,,,,,15-2041,STATISTICIANS,Texas,TX,75034,y,H-1B,47528.0,60000.0,data analyst,144076,Poor,,,Poor
4679,4694,I-200-15020-482483,certified,1/23/2015,1/29/2015,OFFICE DEPOT INC,47528.0,year,56100.0,year,DATA SCIENTIST MARKETING,BOCA RATON,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Florida,FL,33496,y,H-1B,47528.0,56100.0,data scientist,144077,Poor,,,Poor
4680,4695,I-200-14038-160442,certified,2/10/2014,2/15/2014,MARION COMMUNITY HOSPITAL,22.85,hour,25.5,hour,CLINICAL DATA ANALYST,OCALA,,,,,,15-1121,Computer Systems Analysts,Florida,FL,,y,H-1B,47528.0,53040.0,data analyst,144078,Poor,,,Poor
4681,4696,I-200-13103-466028,certified,4/13/2013,4/18/2013,BRIGHTSCOPE INC,47528.0,year,47528.0,year,DATA ANALYST,SAN DIEGO,,,,,,13-2011,Accountants and Auditors,California,CA,,y,H-1B,47528.0,47528.0,data analyst,144079,Poor,,,Poor
4682,4697,I-200-12306-549904,certified,11/1/2012,11/7/2012,WAKE FOREST UNIVERSITY,47507.0,year,60000.0,year,MARKETING AND DATA ANALYST,WINSTON-SALEM,,,,,,13-1161,Market Research Analysts and Marketing Specialists,North Carolina,NC,,y,H-1B,47507.0,60000.0,data analyst,144097,Poor,,,Poor
4683,4698,I-200-12355-852099,certified,12/20/2012,12/28/2012,WASHINGTON UNIVERSITY IN ST LOUIS,47507.0,year,47507.0,year,STATISTICAL DATA ANALYST,ST. LOUIS,,,,,,15-2041,Statisticians,Missouri,MO,,y,H-1B,47507.0,47507.0,data analyst,144100,Poor,,,Poor
4684,4699,I-200-14079-894809,certified,3/20/2014,3/26/2014,FACILITYSOURCE LLC,47486.0,year,54000.0,year,DATA ANALYST,CAMP HILL,,,,,,15-1121,Computer Systems Analysts,Pennsylvania,PA,,y,H-1B,47486.0,54000.0,data analyst,144120,Poor,,,Poor
4685,4700,I-200-14049-348034,certified,3/3/2014,3/7/2014,WE CARE RECYCLING ADMINISTRATION LLC,47486.0,year,50000.0,year,DATA ANALYST,HOFFMAN ESTATES,,,,,,15-2031,Operations Research Analysts,Illinois,IL,,y,H-1B,47486.0,50000.0,data analyst,144121,Poor,,,Poor
4686,4701,I-200-12332-665010,certified-withdrawn,11/27/2012,1/25/2013,HILMAR CHEESE COMPANY,47466.0,year,70000.0,year,SENIOR BUSINESS DATA ANALYST,HILMAR,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,47466.0,70000.0,data analyst,144171,Poor,,,Poor
4687,4702,I-200-13043-501630,certified,2/21/2013,2/27/2013,SMTN INC,47445.0,year,60000.0,year,MARKETING DATA ANALYST,CHATTANOOGA,,,,,,15-2041,Statisticians,Tennessee,TN,,y,H-1B,47445.0,60000.0,data analyst,144209,Poor,,,Poor
4688,4703,I-200-12333-320886,certified,11/28/2012,12/4/2012,UNIVERSITY OF COLORADO,47424.0,year,60000.0,year,DATA ANALYST,DENVER,,,,,,13-2099,"Financial Specialists, All Other",Colorado,CO,,y,H-1B,47424.0,60000.0,data analyst,144291,Poor,,,Poor
4689,4704,I-200-14063-372861,certified,3/4/2014,3/10/2014,ENVIROSELL INC,47424.0,year,55000.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"Computer Occupations, All Other",New York,NY,,y,H-1B,47424.0,55000.0,data analyst,144301,Poor,,,Poor
4690,4705,I-200-14101-894876,certified,4/11/2014,4/17/2014,MANHATTAN TELECOMMUNICATIONS CORPORATION,47424.0,year,52000.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"Computer Occupations, All Other",New York,NY,,y,H-1B,47424.0,52000.0,data analyst,144302,Poor,,,Poor
4691,4706,I-200-14069-844353,certified,3/13/2014,3/19/2014,VIDRIO FINANCIAL LLC,47424.0,year,50000.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"Computer Occupations, All Other",New York,NY,,y,H-1B,47424.0,50000.0,data analyst,144305,Poor,,,Poor
4692,4707,I-200-14078-624760,certified,3/20/2014,3/26/2014,CLEAR CHANNEL BROADCASTING INC,47424.0,year,48000.0,year,DATA ANALYST,NEW YORK,,,,,,15-1199,"Computer Occupations, All Other",New York,NY,,y,H-1B,47424.0,48000.0,data analyst,144311,Poor,,,Poor
4693,4708,I-200-14092-089418,certified,4/2/2014,4/9/2014,VEDICSOFT,47403.2,year,60320.0,year,DATA ANALYST,CLEVELAND,,,,,,15-1199,"Computer Occupations, All Other",Ohio,OH,,y,H-1B,47403.2,60320.0,data analyst,144342,Poor,,,Poor
4694,4709,I-200-13351-553691,certified,12/17/2013,12/23/2013,IT DIVISION INC,47403.0,year,47403.0,year,QUALITY DATA ANALYST,CLEVELAND,,,,,,15-1199,"Computer Occupations, All Other",Ohio,OH,,y,H-1B,47403.0,47403.0,data analyst,144348,Poor,,,Poor
4695,4710,I-200-13079-053734,certified,3/26/2013,4/1/2013,FESTO AMERICAS LLC,47403.0,year,47403.0,year,DATA ANALYST,HAUPPAUGE,,,,,,13-2051,Financial Analysts,New York,NY,,y,H-1B,47403.0,47403.0,data analyst,144349,Poor,,,Poor
4696,4711,I-200-13081-360084,certified,3/25/2013,3/29/2013,NAVTEQ NORTH AMERICA LLC,47362.0,year,54000.18,year,DATA ANALYST,CHICAGO,,,,,,15-2031,Operations Research Analysts,Illinois,IL,,y,H-1B,47362.0,54000.18,data analyst,144441,Poor,,,Poor
4697,4712,I-200-14069-126528,certified,3/10/2014,3/14/2014,MOUNT SINAI MEDICAL CENTER,47362.0,year,53039.92,year,DATA ANALYST,NEW YORK,,,,,,15-1141,Database Administrators,New York,NY,,y,H-1B,47362.0,53039.92,data analyst,144442,Poor,,,Poor
4698,4713,I-200-13134-081501,certified,5/16/2013,5/22/2013,ALLINA HOSPITALS AND CLINICS,3945.09,month,4369.74,month,DATA ANALYST - INTERMEDIATE,MINNEAPOLIS,,,,,,15-2031,Operations Research Analysts,Minnesota,MN,,y,H-1B,47341.08,52436.88,data analyst,144462,Poor,,,Poor
4699,4714,I-200-14330-256971,certified,11/26/2014,12/3/2014,PVR AMERICA INC,47341.0,year,60000.0,year,BUSINESS DATA ANALYST,BUFFALO,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,New York,NY,14202,y,H-1B,47341.0,60000.0,data analyst,144471,Poor,,,Poor
4700,4715,I-200-14063-941371,certified,3/11/2014,3/17/2014,CHIQUITA BRANDS INTERNATIONAL INC,47341.0,year,60000.0,year,STRATEGIC DATA ANALYST - SUPPLY CHAIN,CHARLOTTE,,,,,,13-1081,Logisticians,South Carolina,SC,,y,H-1B,47341.0,60000.0,data analyst,144472,Poor,,,Poor
4701,4716,I-200-13336-814925,certified,12/6/2013,12/12/2013,PROMETRIC INC,47299.0,year,87500.0,year,SENIOR DATA ANALYST,NOTTINGHAM,,,,,,15-2031,Operations Research Analysts,Maryland,MD,,y,H-1B,47299.0,87500.0,data analyst,144603,Poor,,,Poor
4702,4717,I-200-15056-866952,certified,2/25/2015,3/3/2015,BELCAN ENGINEERING GROUP INC,47299.0,year,64000.0,year,BIG DATA ANALYST,CHAMPAIGN,,,,,,17-2199,"ENGINEERS, ALL OTHER",Illinois,IL,61820,y,H-1B,47299.0,64000.0,data analyst,144604,Poor,,,Poor
